image_id,width,height,class,xmin,ymin,xmax,ymax,fold,bbox_area,nboxes
CANNES_TILES_512x512.2269.png,512,512,pool,54,396,165,510,1,506.1600000000001,1
CANNES_TILES_512x512.2183.png,512,512,pool,471,43,508,102,1,87.32000000000001,1
CANNES_TILES_512x512.802.png,512,512,pool,321,173,371,224,0,102.00000000000001,1
CANNES_TILES_512x512.802.png,512,512,pool,172,36,241,101,0,179.4,1
CANNES_TILES_512x512.802.png,512,512,pool,1,421,42,489,0,111.52000000000002,1
CANNES_TILES_512x512.802.png,512,512,pool,498,367,512,399,0,17.92,1
CANNES_TILES_512x512.951.png,512,512,pool,178,405,218,458,2,84.80000000000001,1
CANNES_TILES_512x512.951.png,512,512,pool,221,314,283,350,2,89.28,1
CANNES_TILES_512x512.157.png,512,512,pool,30,364,100,437,1,204.40000000000003,1
CANNES_TILES_512x512.310.png,512,512,pool,240,385,297,418,2,75.24000000000001,1
CANNES_TILES_512x512.310.png,512,512,pool,432,438,500,471,2,89.76000000000002,1
CANNES_TILES_512x512.310.png,512,512,pool,402,207,460,250,2,99.76,1
CANNES_TILES_512x512.310.png,512,512,pool,426,108,471,151,2,77.39999999999999,1
CANNES_TILES_512x512.310.png,512,512,pool,60,479,97,507,2,41.440000000000005,1
CANNES_TILES_512x512.1627.png,512,512,pool,65,416,108,473,1,98.03999999999999,1
CANNES_TILES_512x512.1627.png,512,512,pool,163,353,214,401,1,97.92000000000003,1
CANNES_TILES_512x512.1627.png,512,512,pool,228,236,280,289,1,110.24000000000002,1
CANNES_TILES_512x512.1627.png,512,512,pool,238,116,290,167,1,106.08000000000001,1
CANNES_TILES_512x512.1627.png,512,512,pool,91,1,127,29,1,40.32000000000001,1
CANNES_TILES_512x512.684.png,512,512,pool,299,294,345,330,1,66.24000000000001,1
CANNES_TILES_512x512.684.png,512,512,pool,97,367,124,395,1,30.240000000000006,1
CANNES_TILES_512x512.684.png,512,512,pool,121,437,164,475,1,65.36,1
CANNES_TILES_512x512.1613.png,512,512,pool,413,52,512,114,2,245.52,1
CANNES_TILES_512x512.1801.png,512,512,pool,317,20,357,50,0,48.0,1
CANNES_TILES_512x512.1452.png,512,512,pool,113,47,152,87,1,62.400000000000006,1
CANNES_TILES_512x512.1823.png,512,512,pool,245,407,309,448,1,104.96000000000002,1
CANNES_TILES_512x512.581.png,512,512,pool,126,418,205,467,2,154.84000000000003,1
CANNES_TILES_512x512.570.png,512,512,pool,414,257,444,291,1,40.800000000000004,1
CANNES_TILES_512x512.818.png,512,512,pool,337,412,362,454,2,42.0,1
CANNES_TILES_512x512.1258.png,512,512,pool,67,162,114,205,0,80.84,1
CANNES_TILES_512x512.1258.png,512,512,pool,384,81,429,115,0,61.2,1
CANNES_TILES_512x512.1258.png,512,512,pool,97,464,125,509,0,50.400000000000006,1
CANNES_TILES_512x512.264.png,512,512,pool,67,407,125,451,1,102.08000000000003,1
CANNES_TILES_512x512.264.png,512,512,pool,177,226,237,261,1,84.0,1
CANNES_TILES_512x512.264.png,512,512,pool,244,59,308,94,1,89.60000000000001,1
CANNES_TILES_512x512.264.png,512,512,pool,27,1,75,27,1,49.92000000000001,1
CANNES_TILES_512x512.423.png,512,512,pool,168,295,225,345,0,114.0,1
CANNES_TILES_512x512.1476.png,512,512,pool,235,272,326,327,1,200.2,1
CANNES_TILES_512x512.1681.png,512,512,pool,113,254,188,312,2,174.00000000000003,1
CANNES_TILES_512x512.1681.png,512,512,pool,378,268,423,343,2,135.0,1
CANNES_TILES_512x512.1681.png,512,512,pool,414,111,475,150,2,95.16000000000001,1
CANNES_TILES_512x512.140.png,512,512,pool,445,476,484,508,1,49.92000000000001,1
CANNES_TILES_512x512.1725.png,512,512,pool,406,147,429,188,0,37.720000000000006,1
CANNES_TILES_512x512.1725.png,512,512,pool,502,89,512,122,0,13.200000000000001,1
CANNES_TILES_512x512.34.png,512,512,pool,59,348,121,412,1,158.72000000000003,1
CANNES_TILES_512x512.34.png,512,512,pool,218,218,271,266,1,101.76000000000003,1
CANNES_TILES_512x512.34.png,512,512,pool,165,82,212,135,1,99.64000000000001,1
CANNES_TILES_512x512.34.png,512,512,pool,451,416,512,457,1,100.04000000000002,1
CANNES_TILES_512x512.1705.png,512,512,pool,418,482,455,504,0,32.56,1
CANNES_TILES_512x512.1364.png,512,512,pool,456,301,485,359,1,67.28000000000002,1
CANNES_TILES_512x512.1364.png,512,512,pool,400,373,435,431,1,81.20000000000002,1
CANNES_TILES_512x512.1401.png,512,512,pool,40,476,108,510,1,92.48000000000002,1
CANNES_TILES_512x512.1401.png,512,512,pool,163,73,192,106,1,38.28000000000001,1
CANNES_TILES_512x512.19.png,512,512,pool,434,417,485,468,0,104.04000000000002,1
CANNES_TILES_512x512.19.png,512,512,pool,195,322,259,371,0,125.44000000000001,1
CANNES_TILES_512x512.19.png,512,512,pool,37,323,98,360,0,90.28000000000002,1
CANNES_TILES_512x512.19.png,512,512,pool,88,182,130,224,0,70.56,1
CANNES_TILES_512x512.19.png,512,512,pool,387,121,440,203,0,173.84000000000003,1
CANNES_TILES_512x512.2028.png,512,512,pool,1,65,49,204,0,266.88000000000005,1
CANNES_TILES_512x512.2028.png,512,512,pool,383,87,441,127,0,92.80000000000001,1
CANNES_TILES_512x512.2028.png,512,512,pool,490,55,512,87,0,28.160000000000004,1
CANNES_TILES_512x512.715.png,512,512,pool,231,311,266,356,2,63.0,1
CANNES_TILES_512x512.1570.png,512,512,pool,406,102,428,125,2,20.240000000000006,1
CANNES_TILES_512x512.870.png,512,512,pool,399,1,451,38,1,76.96000000000001,1
CANNES_TILES_512x512.368.png,512,512,pool,341,123,414,185,1,181.04000000000002,1
CANNES_TILES_512x512.37.png,512,512,pool,151,187,205,248,0,131.76000000000002,1
CANNES_TILES_512x512.37.png,512,512,pool,45,21,104,96,0,177.0,1
CANNES_TILES_512x512.37.png,512,512,pool,462,65,511,134,0,135.24,1
CANNES_TILES_512x512.2072.png,512,512,pool,127,220,165,259,1,59.28000000000001,1
CANNES_TILES_512x512.2072.png,512,512,pool,392,62,414,87,1,22.0,1
CANNES_TILES_512x512.172.png,512,512,pool,125,479,173,508,1,55.680000000000014,1
CANNES_TILES_512x512.172.png,512,512,pool,213,427,249,479,1,74.88000000000001,1
CANNES_TILES_512x512.172.png,512,512,pool,419,189,480,229,1,97.60000000000001,1
CANNES_TILES_512x512.172.png,512,512,pool,36,10,109,53,1,125.56,1
CANNES_TILES_512x512.172.png,512,512,pool,320,52,374,93,1,88.56000000000002,1
CANNES_TILES_512x512.172.png,512,512,pool,493,9,512,47,1,28.880000000000003,1
CANNES_TILES_512x512.60.png,512,512,pool,124,138,199,177,0,117.00000000000001,1
CANNES_TILES_512x512.60.png,512,512,pool,237,81,302,136,0,143.0,1
CANNES_TILES_512x512.60.png,512,512,pool,442,60,481,104,0,68.64000000000001,1
CANNES_TILES_512x512.60.png,512,512,pool,104,469,204,512,0,172.0,1
CANNES_TILES_512x512.1391.png,512,512,pool,363,448,396,496,2,63.360000000000014,1
CANNES_TILES_512x512.1391.png,512,512,pool,148,412,178,462,2,60.0,1
CANNES_TILES_512x512.1391.png,512,512,pool,341,323,368,364,2,44.28000000000001,1
CANNES_TILES_512x512.1391.png,512,512,pool,322,165,347,217,2,52.0,1
CANNES_TILES_512x512.1391.png,512,512,pool,47,227,84,269,2,62.160000000000004,1
CANNES_TILES_512x512.1391.png,512,512,pool,46,61,74,111,2,56.00000000000001,1
CANNES_TILES_512x512.1391.png,512,512,pool,1,1,13,38,2,17.760000000000005,1
CANNES_TILES_512x512.1391.png,512,512,pool,168,1,206,15,2,21.280000000000005,1
CANNES_TILES_512x512.1391.png,512,512,pool,197,68,227,103,2,42.0,1
CANNES_TILES_512x512.1579.png,512,512,pool,218,322,249,352,2,37.2,1
CANNES_TILES_512x512.1579.png,512,512,pool,283,383,301,404,2,15.120000000000001,1
CANNES_TILES_512x512.877.png,512,512,pool,408,436,454,499,2,115.92000000000003,1
CANNES_TILES_512x512.877.png,512,512,pool,464,280,487,306,2,23.920000000000005,1
CANNES_TILES_512x512.877.png,512,512,pool,49,385,91,422,2,62.160000000000004,1
CANNES_TILES_512x512.877.png,512,512,pool,5,99,44,148,2,76.44000000000001,1
CANNES_TILES_512x512.877.png,512,512,pool,43,1,104,18,2,41.48000000000001,1
CANNES_TILES_512x512.718.png,512,512,pool,378,1,421,69,2,116.96000000000001,1
CANNES_TILES_512x512.239.png,512,512,pool,225,385,259,446,2,82.96000000000002,1
CANNES_TILES_512x512.239.png,512,512,pool,95,284,155,353,2,165.60000000000002,1
CANNES_TILES_512x512.239.png,512,512,pool,158,82,227,148,2,182.16000000000003,1
CANNES_TILES_512x512.318.png,512,512,pool,1,227,33,291,1,81.92000000000002,1
CANNES_TILES_512x512.1518.png,424,512,pool,265,473,324,512,1,92.04000000000002,1
CANNES_TILES_512x512.1581.png,512,512,pool,68,293,96,354,0,68.32000000000001,1
CANNES_TILES_512x512.1573.png,512,512,pool,156,67,175,85,0,13.680000000000001,1
CANNES_TILES_512x512.551.png,512,512,pool,235,140,315,181,1,131.20000000000002,1
CANNES_TILES_512x512.551.png,512,512,pool,164,375,194,402,1,32.400000000000006,1
CANNES_TILES_512x512.551.png,512,512,pool,145,430,171,462,1,33.28,1
CANNES_TILES_512x512.137.png,512,512,pool,73,265,130,307,2,95.76,1
CANNES_TILES_512x512.137.png,512,512,pool,195,352,242,436,2,157.92000000000002,1
CANNES_TILES_512x512.154.png,512,512,pool,72,422,119,488,0,124.08000000000001,1
CANNES_TILES_512x512.154.png,512,512,pool,254,203,302,290,0,167.04000000000005,1
CANNES_TILES_512x512.455.png,512,512,pool,239,347,281,434,2,146.16000000000003,1
CANNES_TILES_512x512.455.png,512,512,pool,86,317,133,405,2,165.44000000000003,1
CANNES_TILES_512x512.455.png,512,512,pool,87,48,126,95,2,73.32000000000001,1
CANNES_TILES_512x512.455.png,512,512,pool,1,29,19,83,2,38.88,1
CANNES_TILES_512x512.1327.png,512,512,pool,42,306,97,344,0,83.60000000000001,1
CANNES_TILES_512x512.1327.png,512,512,pool,45,248,97,285,0,76.96000000000001,1
CANNES_TILES_512x512.1327.png,512,512,pool,441,200,463,222,0,19.360000000000003,1
CANNES_TILES_512x512.188.png,512,512,pool,30,323,83,381,0,122.96000000000004,1
CANNES_TILES_512x512.188.png,512,512,pool,186,350,261,393,0,129.0,1
CANNES_TILES_512x512.188.png,512,512,pool,21,10,74,64,0,114.48000000000002,1
CANNES_TILES_512x512.188.png,512,512,pool,357,107,400,157,0,86.0,1
CANNES_TILES_512x512.1256.png,512,512,pool,18,141,41,169,0,25.760000000000005,1
CANNES_TILES_512x512.263.png,512,512,pool,107,405,152,432,0,48.6,1
CANNES_TILES_512x512.263.png,512,512,pool,235,211,309,254,0,127.28,1
CANNES_TILES_512x512.263.png,512,512,pool,447,239,507,283,0,105.60000000000001,1
CANNES_TILES_512x512.263.png,512,512,pool,4,44,62,105,0,141.52000000000004,1
CANNES_TILES_512x512.563.png,512,512,pool,204,128,280,178,1,152.0,1
CANNES_TILES_512x512.563.png,512,512,pool,143,11,173,58,1,56.400000000000006,1
CANNES_TILES_512x512.563.png,512,512,pool,13,230,66,261,1,65.72000000000001,1
CANNES_TILES_512x512.563.png,512,512,pool,104,285,154,315,1,60.0,1
CANNES_TILES_512x512.563.png,512,512,pool,2,418,68,448,1,79.2,1
CANNES_TILES_512x512.563.png,512,512,pool,253,351,321,391,1,108.80000000000001,1
CANNES_TILES_512x512.563.png,512,512,pool,369,376,393,409,1,31.680000000000007,1
CANNES_TILES_512x512.563.png,512,512,pool,402,148,468,189,1,108.24000000000002,1
CANNES_TILES_512x512.11.png,512,512,pool,444,307,509,357,1,130.0,1
CANNES_TILES_512x512.11.png,512,512,pool,133,275,162,321,1,53.360000000000014,1
CANNES_TILES_512x512.980.png,512,512,pool,356,98,422,138,2,105.60000000000001,1
CANNES_TILES_512x512.980.png,512,512,pool,69,72,136,119,2,125.96000000000001,1
CANNES_TILES_512x512.1252.png,512,512,pool,51,255,92,289,2,55.76000000000001,1
CANNES_TILES_512x512.1252.png,512,512,pool,128,161,177,197,2,70.56,1
CANNES_TILES_512x512.1252.png,512,512,pool,14,1,52,24,2,34.96000000000001,1
CANNES_TILES_512x512.1704.png,512,512,pool,128,360,168,408,0,76.80000000000001,1
CANNES_TILES_512x512.1704.png,512,512,pool,399,320,430,374,0,66.96000000000001,1
CANNES_TILES_512x512.166.png,512,512,pool,458,436,481,461,2,23.000000000000004,1
CANNES_TILES_512x512.166.png,512,512,pool,328,110,388,186,2,182.4,1
CANNES_TILES_512x512.166.png,512,512,pool,166,337,231,382,2,117.0,1
CANNES_TILES_512x512.166.png,512,512,pool,1,247,61,314,2,160.8,1
CANNES_TILES_512x512.1008.png,512,512,pool,19,289,62,331,0,72.24,1
CANNES_TILES_512x512.1008.png,512,512,pool,226,419,290,486,0,171.52,1
CANNES_TILES_512x512.1008.png,512,512,pool,212,486,256,508,0,38.720000000000006,1
CANNES_TILES_512x512.1292.png,512,512,pool,15,402,70,432,1,66.0,1
CANNES_TILES_512x512.1292.png,512,512,pool,299,273,339,301,1,44.800000000000004,1
CANNES_TILES_512x512.1292.png,512,512,pool,347,354,373,380,1,27.040000000000003,1
CANNES_TILES_512x512.1292.png,512,512,pool,300,487,321,508,1,17.64,1
CANNES_TILES_512x512.452.png,512,512,pool,263,265,307,337,2,126.72000000000001,1
CANNES_TILES_512x512.452.png,512,512,pool,378,99,402,131,2,30.720000000000006,1
CANNES_TILES_512x512.452.png,512,512,pool,144,180,204,232,2,124.80000000000001,1
CANNES_TILES_512x512.452.png,512,512,pool,51,351,98,390,2,73.32000000000001,1
CANNES_TILES_512x512.1107.png,512,512,pool,16,315,76,359,2,105.60000000000001,1
CANNES_TILES_512x512.1107.png,512,512,pool,234,32,284,67,2,70.0,1
CANNES_TILES_512x512.1107.png,512,512,pool,286,305,318,334,2,37.120000000000005,1
CANNES_TILES_512x512.1107.png,512,512,pool,160,419,195,453,2,47.60000000000001,1
CANNES_TILES_512x512.1107.png,512,512,pool,286,481,342,509,2,62.72000000000001,1
CANNES_TILES_512x512.1237.png,512,512,pool,138,396,182,467,2,124.96000000000002,1
CANNES_TILES_512x512.1237.png,512,512,pool,101,1,126,27,2,26.0,1
CANNES_TILES_512x512.1237.png,512,512,pool,226,12,264,69,2,86.64000000000001,1
CANNES_TILES_512x512.1237.png,512,512,pool,315,150,359,185,2,61.60000000000001,1
CANNES_TILES_512x512.335.png,512,512,pool,29,53,98,96,0,118.68,1
CANNES_TILES_512x512.335.png,512,512,pool,399,50,464,87,0,96.2,1
CANNES_TILES_512x512.467.png,512,512,pool,34,1,108,32,2,91.76,1
CANNES_TILES_512x512.314.png,512,512,pool,344,284,433,349,2,231.4,1
CANNES_TILES_512x512.314.png,512,512,pool,244,39,299,74,2,77.0,1
CANNES_TILES_512x512.182.png,512,512,pool,106,140,135,162,2,25.520000000000007,1
CANNES_TILES_512x512.1264.png,512,512,pool,190,317,237,355,0,71.44000000000001,1
CANNES_TILES_512x512.1264.png,512,512,pool,126,270,152,296,0,27.040000000000003,1
CANNES_TILES_512x512.1264.png,512,512,pool,385,375,437,407,0,66.56,1
CANNES_TILES_512x512.1203.png,512,512,pool,388,344,426,390,1,69.92000000000002,1
CANNES_TILES_512x512.1203.png,512,512,pool,352,263,391,297,1,53.04000000000001,1
CANNES_TILES_512x512.1203.png,512,512,pool,7,481,48,511,1,49.2,1
CANNES_TILES_512x512.1203.png,512,512,pool,23,353,36,373,1,10.4,1
CANNES_TILES_512x512.1203.png,512,512,pool,1,379,12,393,1,6.160000000000001,1
CANNES_TILES_512x512.1667.png,512,512,pool,341,10,396,40,1,66.0,1
CANNES_TILES_512x512.2083.png,512,512,pool,451,166,507,246,0,179.20000000000002,1
CANNES_TILES_512x512.2083.png,512,512,pool,1,116,19,153,0,26.64,1
CANNES_TILES_512x512.618.png,512,512,pool,71,468,105,512,0,59.84000000000001,1
CANNES_TILES_512x512.618.png,512,512,pool,47,315,100,361,0,97.52000000000002,1
CANNES_TILES_512x512.618.png,512,512,pool,377,93,433,139,0,103.04000000000002,1
CANNES_TILES_512x512.755.png,512,512,pool,41,189,90,229,0,78.4,1
CANNES_TILES_512x512.755.png,512,512,pool,283,359,323,391,0,51.2,1
CANNES_TILES_512x512.755.png,512,512,pool,330,1,371,49,0,78.72000000000003,1
CANNES_TILES_512x512.755.png,512,512,pool,392,237,418,264,0,28.080000000000002,1
CANNES_TILES_512x512.1526.png,512,512,pool,66,200,95,231,2,35.96000000000001,1
CANNES_TILES_512x512.1922.png,512,512,pool,207,202,244,224,2,32.56,1
CANNES_TILES_512x512.1922.png,512,512,pool,440,114,458,133,2,13.680000000000001,1
CANNES_TILES_512x512.1922.png,512,512,pool,265,387,286,417,2,25.200000000000003,1
CANNES_TILES_512x512.1922.png,512,512,pool,322,448,343,471,2,19.320000000000004,1
CANNES_TILES_512x512.1922.png,512,512,pool,381,478,399,499,2,15.120000000000001,1
CANNES_TILES_512x512.1922.png,512,512,pool,414,456,430,487,2,19.840000000000003,1
CANNES_TILES_512x512.1922.png,512,512,pool,442,454,457,483,2,17.400000000000002,1
CANNES_TILES_512x512.1922.png,512,512,pool,148,57,176,79,2,24.640000000000004,1
CANNES_TILES_512x512.1067.png,512,512,pool,264,239,300,281,0,60.480000000000004,1
CANNES_TILES_512x512.1067.png,512,512,pool,200,168,237,201,0,48.84,1
CANNES_TILES_512x512.59.png,512,512,pool,406,43,487,119,1,246.24,1
CANNES_TILES_512x512.2085.png,512,512,pool,5,268,78,300,2,93.44000000000001,1
CANNES_TILES_512x512.2085.png,512,512,pool,1,153,18,203,2,34.0,1
CANNES_TILES_512x512.2085.png,512,512,pool,58,169,88,210,2,49.2,1
CANNES_TILES_512x512.2085.png,512,512,pool,378,253,414,270,2,24.480000000000004,1
CANNES_TILES_512x512.2216.png,512,512,pool,1,448,17,485,0,23.680000000000003,1
CANNES_TILES_512x512.2216.png,512,512,pool,34,206,51,224,0,12.240000000000002,1
CANNES_TILES_512x512.532.png,512,512,pool,214,182,235,202,0,16.8,1
CANNES_TILES_512x512.532.png,512,512,pool,233,12,314,48,0,116.64,1
CANNES_TILES_512x512.532.png,512,512,pool,423,39,487,77,0,97.28000000000002,1
CANNES_TILES_512x512.532.png,512,512,pool,496,276,512,310,0,21.760000000000005,1
CANNES_TILES_512x512.1005.png,512,512,pool,238,314,267,345,2,35.96000000000001,1
CANNES_TILES_512x512.1005.png,512,512,pool,155,38,185,81,2,51.599999999999994,1
CANNES_TILES_512x512.1005.png,512,512,pool,1,1,17,16,2,9.600000000000001,1
CANNES_TILES_512x512.1840.png,512,512,pool,2,173,52,221,2,96.00000000000001,1
CANNES_TILES_512x512.1840.png,512,512,pool,79,30,120,80,2,82.00000000000001,1
CANNES_TILES_512x512.1840.png,512,512,pool,372,107,472,178,2,284.0,1
CANNES_TILES_512x512.1840.png,512,512,pool,214,457,245,503,2,57.040000000000006,1
CANNES_TILES_512x512.1840.png,512,512,pool,366,486,399,512,2,34.32000000000001,1
CANNES_TILES_512x512.775.png,512,512,pool,76,415,98,431,0,14.080000000000002,1
CANNES_TILES_512x512.775.png,512,512,pool,468,248,512,325,0,135.52,1
CANNES_TILES_512x512.309.png,512,512,pool,244,83,308,122,0,99.84000000000002,1
CANNES_TILES_512x512.309.png,512,512,pool,391,1,413,19,0,15.840000000000002,1
CANNES_TILES_512x512.1231.png,512,512,pool,214,439,242,460,2,23.520000000000003,1
CANNES_TILES_512x512.1231.png,512,512,pool,414,445,434,471,2,20.8,1
CANNES_TILES_512x512.1231.png,512,512,pool,427,478,448,508,2,25.200000000000003,1
CANNES_TILES_512x512.1617.png,512,512,pool,83,229,130,276,1,88.36000000000001,1
CANNES_TILES_512x512.1617.png,512,512,pool,45,173,87,217,1,73.92000000000002,1
CANNES_TILES_512x512.1617.png,512,512,pool,199,82,242,130,1,82.56,1
CANNES_TILES_512x512.1617.png,512,512,pool,163,14,204,56,1,68.88000000000001,1
CANNES_TILES_512x512.130.png,512,512,pool,409,227,456,292,0,122.2,1
CANNES_TILES_512x512.797.png,512,512,pool,73,73,135,133,1,148.8,1
CANNES_TILES_512x512.797.png,512,512,pool,171,1,206,21,1,28.0,1
CANNES_TILES_512x512.779.png,512,512,pool,296,157,361,193,2,93.60000000000001,1
CANNES_TILES_512x512.779.png,512,512,pool,469,97,512,127,2,51.599999999999994,1
CANNES_TILES_512x512.1610.png,512,512,pool,73,322,113,385,2,100.80000000000001,1
CANNES_TILES_512x512.1610.png,512,512,pool,215,320,243,346,2,29.120000000000005,1
CANNES_TILES_512x512.1189.png,512,512,pool,380,182,433,211,1,61.48000000000002,1
CANNES_TILES_512x512.164.png,512,512,pool,222,366,292,412,0,128.8,1
CANNES_TILES_512x512.164.png,512,512,pool,283,203,344,268,0,158.60000000000002,1
CANNES_TILES_512x512.164.png,512,512,pool,440,127,485,177,0,90.0,1
CANNES_TILES_512x512.164.png,512,512,pool,367,15,422,76,0,134.20000000000002,1
CANNES_TILES_512x512.164.png,512,512,pool,76,1,142,52,0,134.64000000000001,1
CANNES_TILES_512x512.372.png,512,512,pool,114,318,176,357,0,96.72000000000001,1
CANNES_TILES_512x512.372.png,512,512,pool,62,254,81,277,0,17.480000000000004,1
CANNES_TILES_512x512.372.png,512,512,pool,76,109,111,165,0,78.4,1
CANNES_TILES_512x512.372.png,512,512,pool,243,230,318,274,0,132.0,1
CANNES_TILES_512x512.372.png,512,512,pool,292,20,376,68,0,161.28000000000003,1
CANNES_TILES_512x512.637.png,512,512,pool,14,268,86,315,1,135.36,1
CANNES_TILES_512x512.1774.png,512,512,pool,259,300,284,326,0,26.0,1
CANNES_TILES_512x512.1774.png,512,512,pool,487,305,512,397,0,92.00000000000001,1
CANNES_TILES_512x512.1774.png,512,512,pool,430,184,450,202,0,14.4,1
CANNES_TILES_512x512.1774.png,512,512,pool,436,102,462,130,0,29.120000000000005,1
CANNES_TILES_512x512.1210.png,512,512,pool,261,86,288,115,2,31.320000000000007,1
CANNES_TILES_512x512.1210.png,512,512,pool,26,423,54,453,2,33.6,1
CANNES_TILES_512x512.1848.png,512,512,pool,423,301,458,328,0,37.800000000000004,1
CANNES_TILES_512x512.434.png,512,512,pool,235,1,295,31,2,72.0,1
CANNES_TILES_512x512.434.png,512,512,pool,44,1,99,41,2,88.0,1
CANNES_TILES_512x512.933.png,512,512,pool,446,149,512,202,0,139.92000000000002,1
CANNES_TILES_512x512.12.png,512,512,pool,292,200,335,244,0,75.68,1
CANNES_TILES_512x512.12.png,512,512,pool,330,1,381,32,0,63.24000000000001,1
CANNES_TILES_512x512.12.png,512,512,pool,494,338,512,373,0,25.2,1
CANNES_TILES_512x512.916.png,512,512,pool,356,55,405,122,2,131.32000000000002,1
CANNES_TILES_512x512.518.png,512,512,pool,298,287,497,431,0,1146.2400000000002,1
CANNES_TILES_512x512.977.png,512,512,pool,412,212,477,252,0,104.0,1
CANNES_TILES_512x512.977.png,512,512,pool,256,223,287,244,0,26.040000000000003,1
CANNES_TILES_512x512.977.png,512,512,pool,273,296,315,330,0,57.12000000000001,1
CANNES_TILES_512x512.977.png,512,512,pool,195,196,222,219,0,24.840000000000003,1
CANNES_TILES_512x512.1417.png,512,512,pool,329,1,402,32,0,90.52000000000001,1
CANNES_TILES_512x512.1417.png,512,512,pool,256,462,277,491,0,24.360000000000003,1
CANNES_TILES_512x512.382.png,512,512,pool,161,423,194,462,0,51.48000000000001,1
CANNES_TILES_512x512.1970.png,512,512,pool,481,247,512,269,2,27.280000000000005,1
CANNES_TILES_512x512.1826.png,512,512,pool,83,34,130,75,1,77.08000000000001,1
CANNES_TILES_512x512.1826.png,512,512,pool,460,1,511,33,1,65.28000000000002,1
CANNES_TILES_512x512.1045.png,512,512,pool,44,264,107,308,1,110.88000000000002,1
CANNES_TILES_512x512.1045.png,512,512,pool,45,339,78,365,1,34.32000000000001,1
CANNES_TILES_512x512.29.png,512,512,pool,363,108,426,180,1,181.44000000000003,1
CANNES_TILES_512x512.29.png,512,512,pool,383,479,418,508,1,40.60000000000001,1
CANNES_TILES_512x512.29.png,512,512,pool,169,240,197,274,1,38.080000000000005,1
CANNES_TILES_512x512.44.png,512,512,pool,163,305,232,370,0,179.4,1
CANNES_TILES_512x512.1939.png,512,512,pool,135,218,204,318,1,276.0,1
CANNES_TILES_512x512.1939.png,512,512,pool,83,114,131,166,1,99.84000000000002,1
CANNES_TILES_512x512.998.png,512,512,pool,171,227,215,295,1,119.68000000000002,1
CANNES_TILES_512x512.1167.png,512,512,pool,157,139,185,171,0,35.84,1
CANNES_TILES_512x512.1167.png,512,512,pool,186,52,222,107,0,79.2,1
CANNES_TILES_512x512.1167.png,512,512,pool,290,36,355,80,0,114.4,1
CANNES_TILES_512x512.1167.png,512,512,pool,280,101,331,134,0,67.32000000000001,1
CANNES_TILES_512x512.1791.png,512,512,pool,186,117,254,156,0,106.08000000000003,1
CANNES_TILES_512x512.1791.png,512,512,pool,212,51,275,85,0,85.68000000000002,1
CANNES_TILES_512x512.1791.png,512,512,pool,402,358,460,411,0,122.96000000000004,1
CANNES_TILES_512x512.955.png,512,512,pool,479,391,512,429,2,50.16000000000001,1
CANNES_TILES_512x512.955.png,512,512,pool,473,484,512,512,2,43.68000000000001,1
CANNES_TILES_512x512.1149.png,512,512,pool,151,197,173,224,2,23.760000000000005,1
CANNES_TILES_512x512.1149.png,512,512,pool,205,497,225,509,2,9.600000000000001,1
CANNES_TILES_512x512.1061.png,512,512,pool,245,323,268,348,1,23.000000000000004,1
CANNES_TILES_512x512.1342.png,512,512,pool,445,227,469,257,0,28.800000000000004,1
CANNES_TILES_512x512.1342.png,512,512,pool,91,417,107,435,0,11.520000000000001,1
CANNES_TILES_512x512.1342.png,512,512,pool,169,489,222,510,0,44.52000000000001,1
CANNES_TILES_512x512.1629.png,512,512,pool,9,224,66,261,1,84.36000000000001,1
CANNES_TILES_512x512.1629.png,512,512,pool,88,12,142,47,1,75.60000000000001,1
CANNES_TILES_512x512.1629.png,512,512,pool,366,31,428,68,1,91.76,1
CANNES_TILES_512x512.1629.png,512,512,pool,226,1,253,31,1,32.400000000000006,1
CANNES_TILES_512x512.1629.png,512,512,pool,472,241,507,283,1,58.800000000000004,1
CANNES_TILES_512x512.1629.png,512,512,pool,459,447,511,474,1,56.160000000000004,1
CANNES_TILES_512x512.1629.png,512,512,pool,116,479,141,503,1,24.000000000000004,1
CANNES_TILES_512x512.1629.png,512,512,pool,8,129,34,145,1,16.64,1
CANNES_TILES_512x512.1306.png,512,512,pool,425,184,451,232,1,49.92000000000001,1
CANNES_TILES_512x512.17.png,512,512,pool,238,382,294,419,2,82.88000000000001,1
CANNES_TILES_512x512.17.png,512,512,pool,449,265,505,305,2,89.60000000000001,1
CANNES_TILES_512x512.17.png,512,512,pool,374,33,436,76,2,106.64,1
CANNES_TILES_512x512.17.png,512,512,pool,1,16,38,61,2,66.60000000000001,1
CANNES_TILES_512x512.102.png,512,512,pool,407,172,475,273,0,274.7200000000001,1
CANNES_TILES_512x512.1911.png,512,512,pool,154,5,220,53,0,126.72000000000003,1
CANNES_TILES_512x512.72.png,512,512,pool,263,1,294,17,0,19.840000000000003,1
CANNES_TILES_512x512.1216.png,512,512,pool,273,81,338,119,1,98.80000000000001,1
CANNES_TILES_512x512.424.png,512,512,pool,126,39,163,84,2,66.60000000000001,1
CANNES_TILES_512x512.424.png,512,512,pool,1,1,33,40,2,49.92000000000001,1
CANNES_TILES_512x512.424.png,512,512,pool,306,489,379,512,2,67.16000000000001,1
CANNES_TILES_512x512.1785.png,512,512,pool,1,76,61,165,1,213.60000000000002,1
